,Airport_Dist,Airport_No,Highschool_Dist,Highschool_No,Primaryschool_dist,Primaryschool_No,UNI_Dist,UNI_No,Lake_Dist,Lake_No,Park_Dist,Park_No,Coast
8414,10.922244728877416,2,5.849897008011497,42,0.5770962757208373,79,7.711522986922731,3,6.125248610492772,7,7.355735608238386,9,1.6080402796316766
8415,8.016497542683563,2,2.441128571167482,24,1.4172651787095099,318,1.9179498666934776,1,6.945262554789783,9,3.977390957978353,26,14.797698263131885
8416,13.64606226658646,2,5.534032313265986,56,5.528701993667241,194,18.45431624908601,4,5.353635310045151,5,10.457404640193147,2,17.734225760149872
8417,18.99273917281528,1,2.1728367876286256,68,0.7712723262766401,181,13.591517071733458,5,1.4640803262836293,13,8.070080623679479,10,12.199404834291808
8418,9.884675089379623,2,4.396389126792177,42,1.203009607412994,280,6.5910390103274406,3,4.811953170891535,7,6.08646889333979,9,2.740932849896082
8419,27.72674519556708,2,1.0623375810819655,64,1.0879552270708404,252,30.181260007493723,4,4.022657430789706,3,6.336300642207247,22,9.791984381608753
8420,11.769149472155956,2,0.7490738848181271,42,0.20307772199109841,30,2.0143265472635923,3,6.8074086833805785,7,1.2860124563679272,9,2.352951004194333
8421,4.867838315631876,2,1.5344838720818652,4,0.6186305605169875,259,4.952068437060414,1,7.8180900852852195,7,4.578728774457765,8,14.423854061866804
8422,18.419637733347056,1,2.9899913878276214,51,0.8421512059571061,333,8.925835856799049,5,6.333959576163231,10,2.17068305828622,20,3.3309626217705914
8423,7.110847707059506,2,2.5324476810436303,23,1.0228178599541493,261,2.1522337938976723,4,3.1313234302293433,7,3.067651185654782,27,6.743194467965786
8424,4.715117891898235,2,1.314117775441281,4,0.8386137943308452,259,5.082768220588414,1,7.596700241982139,7,4.358635594648668,8,14.20535568038321
8425,18.060685468806806,1,2.0945476362911117,51,0.4430447834261867,96,8.537355499340956,5,5.663503384058031,10,2.3930737041145465,20,3.3453788553967776
8426,10.455110241602847,2,6.8466251022324265,27,1.4621207713238151,79,9.188037605594985,4,4.6340554436951935,6,9.253280830318985,9,3.0371633262436077
8427,19.0832621433187,1,1.4106721200919212,5,0.47356964493010895,146,10.693202674096895,5,3.543664056310794,12,1.9135370670438288,10,5.820625910559629
8428,6.4929766425321604,2,3.001833197460845,35,0.19694239800138946,43,11.413364522858584,4,5.963034459875623,5,7.472511599017743,2,18.639959101977936
8429,13.482131715838344,1,1.085881491142673,46,0.5465746237430681,219,5.019818809845169,5,5.682443795564781,10,3.8391751775558327,20,9.337210396339469
8430,26.242999173148952,1,2.3887357153600552,60,0.6546341548706603,84,18.06178098835473,5,5.904053054488634,14,5.6478930626693815,10,2.9632729361559105
8431,23.683776839952912,1,1.377435189306198,3,0.7986864024289011,326,16.014569068558952,5,3.4230860174722015,12,4.3946417217709115,10,5.980959843219156
8432,35.06751650172625,1,6.659857542016209,58,13.037749551296669,4,36.20403808597864,5,23.6270130881004,15,29.174273622379364,14,34.842042470102925
8433,11.94202296615405,2,2.9911872927548715,23,0.6746512794394347,41,4.516223323622194,3,3.1014379066486075,8,2.9048929864677557,3,3.855012560723227
8434,38.59152616917487,1,0.2461515554170415,22,0.25539203102399394,247,31.300534806027162,5,5.2499127076538095,16,9.496087793002278,14,2.0777343580604164
8435,23.997958424199147,1,1.376332908821099,45,1.020091746455655,271,15.231745450671315,5,5.949770131728025,12,3.098017365259561,10,2.2248096719211032
8436,3.8409346414439725,2,1.0893027820919647,4,0.9766686048862675,52,5.293340096968592,4,7.156193650869224,7,4.148928585777083,8,13.970196650250857
